id,label,p1,p2,p3,p4,p1,p2,p3,p4,,,,,p-sum,,,,,,,,,
083102,,14.509,0.501,0.59,0.4,13.7135,0.4128,0.4773,0.3964,0.7955,0.0882,0.1127,0.0036,14.509,0.501,0.59,0.4,,,0.7955,0.0882,0.1127,0.0036
083201,,6.1129,1.6692,6.3655,1.8529,5.6284,1.4222,6.1624,1.7875,0.4845,0.247,0.2031,0.0654,6.1129,1.6692,6.3655,1.8529,,,0.4845,0.247,0.2031,0.0654
083202,,3.3533,0.1183,1.804,10.7242,3.2405,0.1054,1.5916,10.0624,0.1128,0.0129,0.2124,0.6618,3.3533,0.1183,1.804,10.7242,,,0.1128,0.0129,0.2124,0.6618
083301,,0.1181,0.5705,15.1065,0.2048,0.1095,0.5409,14.1767,0.1727,0.0086,0.0296,0.9298,0.0321,0.1181,0.5705,15.1065,0.2048,,,0.0086,0.0296,0.9298,0.0321
083302,,0.3116,1.7564,2.7725,11.1595,0.2105,1.6253,2.5102,10.654,0.1011,0.1311,0.2623,0.5055,0.3116,1.7564,2.7725,11.1595,,,0.1011,0.1311,0.2623,0.5055
083303,,8.2247,3.0265,0.7297,4.0191,7.9831,2.3036,0.721,3.9923,0.2416,0.7229,0.0087,0.0268,8.2247,3.0265,0.7297,4.0191,,,0.2416,0.7229,0.0087,0.0268
083401,,0.2199,5.1534,9.076,1.5508,0.1082,4.4826,8.938,1.4712,0.1117,0.6708,0.138,0.0796,0.2199,5.1534,9.076,1.5508,,,0.1117,0.6708,0.138,0.0796
083402,,0.3345,15.3091,0.1324,0.2243,0.3129,14.4105,0.0864,0.1904,0.0216,0.8986,0.046,0.0339,0.3345,15.3091,0.1324,0.2243,,,0.0216,0.8986,0.046,0.0339
083501,,0.0839,15.2874,0.1504,0.4781,0.0781,14.5734,0.1377,0.2106,0.0058,0.714,0.0127,0.2675,0.0839,15.2874,0.1504,0.4781,,,0.0058,0.714,0.0127,0.2675
083502,,0.0441,15.5992,0.2525,0.1043,0.0359,14.6473,0.2278,0.0891,0.0082,0.9519,0.0247,0.0152,0.0441,15.5992,0.2525,0.1043,,,0.0082,0.9519,0.0247,0.0152
083601,,0.335,10.7375,3.5782,1.3491,0.2791,10.0802,3.3756,1.2649,0.0559,0.6573,0.2026,0.0842,0.335,10.7375,3.5782,1.3491,,,0.0559,0.6573,0.2026,0.0842
083602,,0.2671,13.9418,1.3541,0.4371,0.1617,13.5942,0.9941,0.2501,0.1054,0.3476,0.36,0.187,0.2671,13.9418,1.3541,0.4371,,,0.1054,0.3476,0.36,0.187
083701,,0.0837,10.0116,0.3034,5.601,0.0773,9.1205,0.2522,5.5497,0.0064,0.8911,0.0512,0.0513,0.0837,10.0116,0.3034,5.601,,,0.0064,0.8911,0.0512,0.0513
083702,,0.1374,0.1161,14.6687,1.0777,0.134,0.0939,13.993,0.7789,0.0034,0.0222,0.6757,0.2988,0.1374,0.1161,14.6687,1.0777,,,0.0034,0.0222,0.6757,0.2988
083801,,0.7346,0.7475,2.4075,12.1106,0.6998,0.6693,2.2436,11.3874,0.0348,0.0782,0.1639,0.7232,0.7346,0.7475,2.4075,12.1106,,,0.0348,0.0782,0.1639,0.7232
083802,,0.285,0.4946,3.3228,11.8974,0.269,0.4737,2.9327,11.3243,0.016,0.0209,0.3901,0.5731,0.285,0.4946,3.3228,11.8974,,,0.016,0.0209,0.3901,0.5731
083901,,0.2639,0.3146,0.2964,15.125,0.2211,0.2683,0.1248,14.3857,0.0428,0.0463,0.1716,0.7393,0.2639,0.3146,0.2964,15.125,,,0.0428,0.0463,0.1716,0.7393
083902,,15.4679,0.2839,0.1509,0.0973,14.538,0.2496,0.122,0.0904,0.9299,0.0343,0.0289,0.0069,15.4679,0.2839,0.1509,0.0973,,,0.9299,0.0343,0.0289,0.0069
084001,,0.0104,0.1205,15.8557,0.0133,0.0087,0.1157,14.8639,0.0116,0.0017,0.0048,0.9918,0.0017,0.0104,0.1205,15.8557,0.0133,,,0.0017,0.0048,0.9918,0.0017
084002,,0.5758,4.3245,10.4137,0.686,0.4993,3.6182,10.234,0.6484,0.0765,0.7063,0.1797,0.0376,0.5758,4.3245,10.4137,0.686,,,0.0765,0.7063,0.1797,0.0376
084003,,2.5508,4.4234,7.7221,1.3037,2.3676,4.045,7.4745,1.1129,0.1832,0.3784,0.2476,0.1908,2.5508,4.4234,7.7221,1.3037,,,0.1832,0.3784,0.2476,0.1908
084101,,1.2146,1.5841,11.9123,1.2892,1.2059,1.5379,11.0728,1.1836,0.0087,0.0462,0.8395,0.1056,1.2146,1.5841,11.9123,1.2892,,,0.0087,0.0462,0.8395,0.1056
084102,,0.3559,2.5289,12.6428,0.4723,0.3143,2.4671,11.7859,0.4326,0.0416,0.0618,0.8569,0.0397,0.3559,2.5289,12.6428,0.4723,,,0.0416,0.0618,0.8569,0.0397
084201,,0.3673,0.2936,15.0222,0.3168,0.3513,0.2747,14.0752,0.2988,0.016,0.0189,0.947,0.018,0.3673,0.2936,15.0222,0.3168,,,0.016,0.0189,0.947,0.018
084202,,3.0061,6.6185,4.4798,1.896,2.705,6.2492,4.2414,1.8047,0.3011,0.3693,0.2384,0.0913,3.0061,6.6185,4.4798,1.896,,,0.3011,0.3693,0.2384,0.0913
084203,,0.0808,13.5656,2.1067,0.2468,0.0714,12.9594,1.7445,0.2246,0.0094,0.6062,0.3622,0.0222,0.0808,13.5656,2.1067,0.2468,,,0.0094,0.6062,0.3622,0.0222
084301,,0.4907,5.8672,4.2523,5.3898,0.4646,4.9696,4.2161,5.3497,0.0261,0.8976,0.0362,0.0401,0.4907,5.8672,4.2523,5.3898,,,0.0261,0.8976,0.0362,0.0401
084302,,0.4396,13.727,0.7319,1.1015,0.4314,12.9904,0.6157,0.9625,0.0082,0.7366,0.1162,0.139,0.4396,13.727,0.7319,1.1015,,,0.0082,0.7366,0.1162,0.139
084303,,0.2274,1.3644,14.2138,0.1945,0.1595,1.1789,13.544,0.1176,0.0679,0.1855,0.6698,0.0769,0.2274,1.3644,14.2138,0.1945,,,0.0679,0.1855,0.6698,0.0769
084401,,0.9325,2.6038,5.059,7.4051,0.8082,2.1649,4.7921,7.2351,0.1243,0.4389,0.2669,0.17,0.9325,2.6038,5.059,7.4051,,,0.1243,0.4389,0.2669,0.17
084402,,0.0564,14.8471,1.0742,0.0222,0.0528,13.9144,1.0127,0.0201,0.0036,0.9327,0.0615,0.0021,0.0564,14.8471,1.0742,0.0222,,,0.0036,0.9327,0.0615,0.0021
084501,,5.6728,0.3449,9.6719,0.3105,5.3868,0.2824,9.0689,0.262,0.286,0.0625,0.603,0.0485,5.6728,0.3449,9.6719,0.3105,,,0.286,0.0625,0.603,0.0485
084502,,4.3168,8.5194,1.7054,1.4583,4.1211,8.3302,1.298,1.2506,0.1957,0.1892,0.4074,0.2077,4.3168,8.5194,1.7054,1.4583,,,0.1957,0.1892,0.4074,0.2077
084601,,1.3386,1.7332,11.1906,1.7377,1.1035,1.7122,10.7721,1.4124,0.2351,0.021,0.4185,0.3253,1.3386,1.7332,11.1906,1.7377,,,0.2351,0.021,0.4185,0.3253
084602,,6.6721,0.1854,5.9219,3.2203,6.6415,0.1078,5.7536,2.4968,0.0306,0.0776,0.1683,0.7235,6.6721,0.1854,5.9219,3.2203,,,0.0306,0.0776,0.1683,0.7235
084701,,1.0375,5.9437,2.3767,6.6422,0.9609,5.8719,2.3,5.8674,0.0766,0.0718,0.0767,0.7748,1.0375,5.9437,2.3767,6.6422,,,0.0766,0.0718,0.0767,0.7748
084702,,3.7394,4.1328,2.6948,5.4332,3.5749,3.8345,2.5462,5.0445,0.1645,0.2983,0.1486,0.3887,3.7394,4.1328,2.6948,5.4332,,,0.1645,0.2983,0.1486,0.3887
084703,,0.0956,15.0918,0.1833,0.629,0.0697,14.2571,0.1463,0.5266,0.0259,0.8347,0.037,0.1024,0.0956,15.0918,0.1833,0.629,,,0.0259,0.8347,0.037,0.1024
084801,,0.364,1.5227,5.2949,8.8182,0.3198,1.4578,5.2527,7.9696,0.0442,0.0649,0.0422,0.8486,0.364,1.5227,5.2949,8.8182,,,0.0442,0.0649,0.0422,0.8486
084802,,15.7,0.1305,0.0435,0.1259,14.7287,0.1208,0.0323,0.1181,0.9713,0.0097,0.0112,0.0078,15.7,0.1305,0.0435,0.1259,,,0.9713,0.0097,0.0112,0.0078
084901,,5.7752,0.3956,9.3465,0.4824,4.8749,0.3882,9.2944,0.4422,0.9003,0.0074,0.0521,0.0402,5.7752,0.3956,9.3465,0.4824,,,0.9003,0.0074,0.0521,0.0402
084902,,1.5204,2.4827,10.153,1.8439,1.4308,2.31,9.5071,1.7522,0.0896,0.1727,0.6459,0.0917,1.5204,2.4827,10.153,1.8439,,,0.0896,0.1727,0.6459,0.0917
084903,,0.4805,0.5805,9.5597,5.3794,0.469,0.5616,9.3467,4.6228,0.0115,0.0189,0.213,0.7566,0.4805,0.5805,9.5597,5.3794,,,0.0115,0.0189,0.213,0.7566
085001,,0.9436,9.2287,3.0354,2.792,0.4962,8.9534,2.8965,2.6535,0.4474,0.2753,0.1389,0.1385,0.9436,9.2287,3.0354,2.792,,,0.4474,0.2753,0.1389,0.1385
085002,,0.1367,0.9091,12.076,2.8781,0.1291,0.8232,11.1869,2.8607,0.0076,0.0859,0.8891,0.0174,0.1367,0.9091,12.076,2.8781,,,0.0076,0.0859,0.8891,0.0174
085101,,0.3244,0.2804,15.2594,0.1358,0.2638,0.2314,14.4154,0.0894,0.0606,0.049,0.844,0.0464,0.3244,0.2804,15.2594,0.1358,,,0.0606,0.049,0.844,0.0464
085102,,2.6984,1.5694,10.472,1.2601,2.0058,1.5146,10.2875,1.192,0.6926,0.0548,0.1845,0.0681,2.6984,1.5694,10.472,1.2601,,,0.6926,0.0548,0.1845,0.0681
085201,,1.0428,0.2961,0.2408,14.4202,0.9641,0.2115,0.1752,13.6492,0.0787,0.0846,0.0656,0.771,1.0428,0.2961,0.2408,14.4202,,,0.0787,0.0846,0.0656,0.771
085202,,3.362,4.1385,8.2615,0.2378,2.8259,4.0854,7.9055,0.1829,0.5361,0.0531,0.356,0.0549,3.362,4.1385,8.2615,0.2378,,,0.5361,0.0531,0.356,0.0549
085301,,0.839,1.2368,12.8631,1.0612,0.8302,1.1396,11.9848,1.0455,0.0088,0.0972,0.8783,0.0157,0.839,1.2368,12.8631,1.0612,,,0.0088,0.0972,0.8783,0.0157
085302,,15.183,0.134,0.363,0.3197,14.3737,0.1179,0.2099,0.2982,0.8093,0.0161,0.1531,0.0215,15.183,0.134,0.363,0.3197,,,0.8093,0.0161,0.1531,0.0215
085401,,6.2958,1.4395,5.5432,2.7217,5.7168,1.3629,5.3342,2.5863,0.579,0.0766,0.209,0.1354,6.2958,1.4395,5.5432,2.7217,,,0.579,0.0766,0.209,0.1354
085402,,0.6486,0.7582,3.1315,11.4617,0.6354,0.75,2.9923,10.6223,0.0132,0.0082,0.1392,0.8394,0.6486,0.7582,3.1315,11.4617,,,0.0132,0.0082,0.1392,0.8394
085501,,0.1114,0.2121,7.6987,7.9775,0.0998,0.2004,7.5989,7.1006,0.0116,0.0117,0.0998,0.8769,0.1114,0.2121,7.6987,7.9775,,,0.0116,0.0117,0.0998,0.8769
085502,,0.1513,7.7117,8.0656,0.0713,0.1183,7.6669,7.16,0.0547,0.033,0.0448,0.9056,0.0166,0.1513,7.7117,8.0656,0.0713,,,0.033,0.0448,0.9056,0.0166
085503,,0.1057,1.1026,14.6749,0.1169,0.0986,0.8219,13.9798,0.0997,0.0071,0.2807,0.6951,0.0172,0.1057,1.1026,14.6749,0.1169,,,0.0071,0.2807,0.6951,0.0172
085601,,3.5886,1.3707,4.1328,6.9079,3.4998,1.2186,3.9819,6.2997,0.0888,0.1521,0.1509,0.6082,3.5886,1.3707,4.1328,6.9079,,,0.0888,0.1521,0.1509,0.6082
085602,,0.3293,0.3132,0.1468,15.2104,0.1339,0.1402,0.0645,14.6611,0.1954,0.173,0.0823,0.5493,0.3293,0.3132,0.1468,15.2104,,,0.1954,0.173,0.0823,0.5493
085603,,0.3555,12.4307,2.9353,0.2782,0.3005,11.6544,2.8346,0.2103,0.055,0.7763,0.1007,0.0679,0.3555,12.4307,2.9353,0.2782,,,0.055,0.7763,0.1007,0.0679
085604,,2.13,1.6046,11.0999,1.1652,2.0385,1.1486,10.7462,1.0664,0.0915,0.456,0.3537,0.0988,2.13,1.6046,11.0999,1.1652,,,0.0915,0.456,0.3537,0.0988
085701,,0.9559,13.3989,1.0475,0.5975,0.6971,12.7306,0.9884,0.5838,0.2588,0.6683,0.0591,0.0137,0.9559,13.3989,1.0475,0.5975,,,0.2588,0.6683,0.0591,0.0137
085702,,1.73,10.7286,0.5311,3.0097,1.6119,10.0203,0.4767,2.8905,0.1181,0.7083,0.0544,0.1192,1.73,10.7286,0.5311,3.0097,,,0.1181,0.7083,0.0544,0.1192
085703,,0.0488,15.865,0.0293,0.0571,0.0441,14.8834,0.0187,0.0539,0.0047,0.9816,0.0106,0.0032,0.0488,15.865,0.0293,0.0571,,,0.0047,0.9816,0.0106,0.0032
085801,,0.1098,0.2801,0.7887,14.8214,0.1009,0.1728,0.6265,14.0998,0.0089,0.1073,0.1622,0.7216,0.1098,0.2801,0.7887,14.8214,,,0.0089,0.1073,0.1622,0.7216
085802,,0.1417,15.4391,0.1104,0.3088,0.0676,14.6528,0.0626,0.217,0.0741,0.7863,0.0478,0.0918,0.1417,15.4391,0.1104,0.3088,,,0.0741,0.7863,0.0478,0.0918
085803,,11.4537,0.5107,3.6196,0.416,11.0844,0.3652,3.1778,0.3727,0.3693,0.1455,0.4418,0.0433,11.4537,0.5107,3.6196,0.416,,,0.3693,0.1455,0.4418,0.0433
085901,,0.3113,5.0933,0.7744,9.821,0.2341,4.6368,0.7458,9.3834,0.0772,0.4565,0.0286,0.4376,0.3113,5.0933,0.7744,9.821,,,0.0772,0.4565,0.0286,0.4376
085902,,0.2403,0.5886,12.7984,2.3727,0.1016,0.3617,12.3895,2.1472,0.1387,0.2269,0.4089,0.2255,0.2403,0.5886,12.7984,2.3727,,,0.1387,0.2269,0.4089,0.2255
086001,,0.1644,0.2431,14.3642,1.228,0.1352,0.142,13.5129,1.2097,0.0292,0.1011,0.8513,0.0183,0.1644,0.2431,14.3642,1.228,,,0.0292,0.1011,0.8513,0.0183
086002,,0.0658,0.8008,13.9968,1.1366,0.0449,0.775,13.2058,0.9744,0.0209,0.0258,0.791,0.1622,0.0658,0.8008,13.9968,1.1366,,,0.0209,0.0258,0.791,0.1622
086101,,0.0562,0.9579,14.769,0.2169,0.0513,0.811,13.9295,0.2082,0.0049,0.1469,0.8395,0.0087,0.0562,0.9579,14.769,0.2169,,,0.0049,0.1469,0.8395,0.0087
086102,,0.4108,8.5461,0.082,6.9612,0.398,8.3931,0.0705,6.1386,0.0128,0.153,0.0115,0.8226,0.4108,8.5461,0.082,6.9612,,,0.0128,0.153,0.0115,0.8226
086201,,1.1146,6.8417,1.5233,6.5204,0.9545,6.663,1.2736,6.1089,0.1601,0.1787,0.2497,0.4115,1.1146,6.8417,1.5233,6.5204,,,0.1601,0.1787,0.2497,0.4115
086202,,8.3396,0.2264,0.5572,6.8767,7.6687,0.1211,0.485,6.7251,0.6709,0.1053,0.0722,0.1516,8.3396,0.2264,0.5572,6.8767,,,0.6709,0.1053,0.0722,0.1516
086301,,0.7621,14.3279,0.1005,0.8096,0.7336,13.397,0.0917,0.7779,0.0285,0.9309,0.0088,0.0317,0.7621,14.3279,0.1005,0.8096,,,0.0285,0.9309,0.0088,0.0317
086302,,0.6217,1.3879,13.2238,0.7663,0.4771,0.6838,13.1609,0.678,0.1446,0.7041,0.0629,0.0883,0.6217,1.3879,13.2238,0.7663,,,0.1446,0.7041,0.0629,0.0883
086401,,0.3907,1.9511,0.7869,12.8713,0.3506,1.8888,0.7461,12.0146,0.0401,0.0623,0.0408,0.8567,0.3907,1.9511,0.7869,12.8713,,,0.0401,0.0623,0.0408,0.8567
086402,,0.9324,11.7156,1.0587,2.2929,0.8553,11.1883,0.9876,1.9685,0.0771,0.5273,0.0711,0.3244,0.9324,11.7156,1.0587,2.2929,,,0.0771,0.5273,0.0711,0.3244
086501,,0.337,1.769,8.0683,5.8255,0.3244,1.609,7.5763,5.4901,0.0126,0.16,0.492,0.3354,0.337,1.769,8.0683,5.8255,,,0.0126,0.16,0.492,0.3354
086502,,2.9611,0.0356,3.1563,9.8471,2.8587,0.0226,2.9877,9.131,0.1024,0.013,0.1686,0.7161,2.9611,0.0356,3.1563,9.8471,,,0.1024,0.013,0.1686,0.7161
086601,,1.8775,4.1053,8.8271,1.1901,1.7205,3.6336,8.5692,1.0767,0.157,0.4717,0.2579,0.1134,1.8775,4.1053,8.8271,1.1901,,,0.157,0.4717,0.2579,0.1134
086602,,13.4026,0.6733,1.6583,0.2657,12.4862,0.6488,1.617,0.2479,0.9164,0.0245,0.0413,0.0178,13.4026,0.6733,1.6583,0.2657,,,0.9164,0.0245,0.0413,0.0178
086701,,0.1638,0.4654,15.2981,0.0725,0.1522,0.4282,14.3527,0.0667,0.0116,0.0372,0.9454,0.0058,0.1638,0.4654,15.2981,0.0725,,,0.0116,0.0372,0.9454,0.0058
086702,,11.2017,1.2423,3.213,0.343,10.7408,1.0605,2.9495,0.2492,0.4609,0.1818,0.2635,0.0938,11.2017,1.2423,3.213,0.343,,,0.4609,0.1818,0.2635,0.0938
086801,,1.3587,8.8361,3.653,2.1523,1.1798,8.7214,3.0322,2.0667,0.1789,0.1147,0.6208,0.0856,1.3587,8.8361,3.653,2.1523,,,0.1789,0.1147,0.6208,0.0856
086802,,0.1067,0.3456,1.5505,13.9968,0.0807,0.2761,1.4566,13.1863,0.026,0.0695,0.0939,0.8105,0.1067,0.3456,1.5505,13.9968,,,0.026,0.0695,0.0939,0.8105
086901,,2.3435,8.0375,3.0364,2.5825,2.3249,7.3895,3.0172,2.2682,0.0186,0.648,0.0192,0.3143,2.3435,8.0375,3.0364,2.5825,,,0.0186,0.648,0.0192,0.3143
086902,,5.9799,2.5261,4.0036,3.4907,5.9,2.1223,3.6314,3.3466,0.0799,0.4038,0.3722,0.1441,5.9799,2.5261,4.0036,3.4907,,,0.0799,0.4038,0.3722,0.1441
087001,,4.5771,3.2681,6.034,2.1207,4.2833,3.23,5.4379,2.0487,0.2938,0.0381,0.5961,0.072,4.5771,3.2681,6.034,2.1207,,,0.2938,0.0381,0.5961,0.072
087002,,0.6855,9.8904,1.4963,3.9281,0.5336,9.4703,1.3055,3.6909,0.1519,0.4201,0.1908,0.2372,0.6855,9.8904,1.4963,3.9281,,,0.1519,0.4201,0.1908,0.2372
087101,,0.4252,0.3106,9.5623,5.7018,0.3262,0.0573,9.2426,5.3738,0.099,0.2533,0.3197,0.328,0.4252,0.3106,9.5623,5.7018,,,0.099,0.2533,0.3197,0.328
087102,,2.6311,0.1287,2.71,10.53,2.5912,0.1219,2.1319,10.1548,0.0399,0.0068,0.5781,0.3752,2.6311,0.1287,2.71,10.53,,,0.0399,0.0068,0.5781,0.3752
087201,,1.6329,1.8787,2.3842,10.1042,1.3818,1.6681,2.2279,9.7222,0.2511,0.2106,0.1563,0.382,1.6329,1.8787,2.3842,10.1042,,,0.2511,0.2106,0.1563,0.382
087202,,2.6311,3.0711,7.811,2.4869,2.4667,2.8586,7.5301,2.1447,0.1644,0.2125,0.2809,0.3422,2.6311,3.0711,7.811,2.4869,,,0.1644,0.2125,0.2809,0.3422
087301,,0.2358,0.0788,15.604,0.0811,0.1664,0.055,14.7195,0.0588,0.0694,0.0238,0.8845,0.0223,0.2358,0.0788,15.604,0.0811,,,0.0694,0.0238,0.8845,0.0223
087302,,4.9037,0.7029,3.8044,6.5889,4.235,0.6578,3.7777,6.3295,0.6687,0.0451,0.0267,0.2594,4.9037,0.7029,3.8044,6.5889,,,0.6687,0.0451,0.0267,0.2594
087303,,1.5098,5.8249,7.8827,0.7828,1.3236,5.5437,7.4413,0.6916,0.1862,0.2812,0.4414,0.0912,1.5098,5.8249,7.8827,0.7828,,,0.1862,0.2812,0.4414,0.0912
087401,,0.1826,2.0901,1.1182,12.6093,0.1699,2.0519,1.0042,11.7742,0.0127,0.0382,0.114,0.8351,0.1826,2.0901,1.1182,12.6093,,,0.0127,0.0382,0.114,0.8351
087402,,3.0534,3.7132,1.8754,7.3579,2.9338,3.2991,1.6388,7.1282,0.1196,0.4141,0.2366,0.2297,3.0534,3.7132,1.8754,7.3579,,,0.1196,0.4141,0.2366,0.2297
087403,,0.609,0.1037,14.8777,0.4094,0.5862,0.0948,13.9128,0.406,0.0228,0.0089,0.9649,0.0034,0.609,0.1037,14.8777,0.4094,,,0.0228,0.0089,0.9649,0.0034
087501,,4.1554,1.5719,2.8556,7.4171,3.8078,1.5405,2.274,7.3777,0.3476,0.0314,0.5816,0.0394,4.1554,1.5719,2.8556,7.4171,,,0.3476,0.0314,0.5816,0.0394
087502,,6.5533,4.8806,3.301,1.2645,6.2096,4.7574,2.8563,1.1761,0.3437,0.1232,0.4447,0.0884,6.5533,4.8806,3.301,1.2645,,,0.3437,0.1232,0.4447,0.0884
087503,,0.7417,1.0771,12.3748,1.8066,0.7259,0.704,11.8602,1.71,0.0158,0.3731,0.5146,0.0966,0.7417,1.0771,12.3748,1.8066,,,0.0158,0.3731,0.5146,0.0966
087601,,5.2244,3.2024,5.5177,2.0557,4.7064,3.0098,5.3147,1.9693,0.518,0.1926,0.203,0.0864,5.2244,3.2024,5.5177,2.0557,,,0.518,0.1926,0.203,0.0864
087602,,0.0313,0.0294,1.474,14.4656,0.0224,0.0272,1.3356,13.6151,0.0089,0.0022,0.1384,0.8505,0.0313,0.0294,1.474,14.4656,,,0.0089,0.0022,0.1384,0.8505
087603,,0.1717,1.3033,0.2175,14.3075,0.1677,1.0334,0.1705,13.6285,0.004,0.2699,0.047,0.679,0.1717,1.3033,0.2175,14.3075,,,0.004,0.2699,0.047,0.679
087701,,1.0642,1.4111,12.5945,0.9304,0.9042,1.1264,12.1189,0.8506,0.16,0.2847,0.4756,0.0798,1.0642,1.4111,12.5945,0.9304,,,0.16,0.2847,0.4756,0.0798
087702,,3.9586,0.737,0.2132,11.091,3.6202,0.6818,0.1868,10.511,0.3384,0.0552,0.0264,0.58,3.9586,0.737,0.2132,11.091,,,0.3384,0.0552,0.0264,0.58
087801,,1.0799,7.7532,6.4982,0.6687,0.9461,7.1369,6.3423,0.5747,0.1338,0.6163,0.1559,0.094,1.0799,7.7532,6.4982,0.6687,,,0.1338,0.6163,0.1559,0.094
087802,,0.2596,14.8246,0.2331,0.6827,0.2049,13.9542,0.2002,0.6407,0.0547,0.8704,0.0329,0.042,0.2596,14.8246,0.2331,0.6827,,,0.0547,0.8704,0.0329,0.042
087803,,1.8163,1.9442,2.9616,9.2781,1.7362,1.8331,2.4404,8.9906,0.0801,0.1111,0.5212,0.2875,1.8163,1.9442,2.9616,9.2781,,,0.0801,0.1111,0.5212,0.2875
087901,,0.7422,11.2413,1.1521,2.8644,0.7135,10.6898,1.0894,2.5073,0.0287,0.5515,0.0627,0.3571,0.7422,11.2413,1.1521,2.8644,,,0.0287,0.5515,0.0627,0.3571
087902,,0.3246,3.3162,0.8898,11.4693,0.3008,3.0828,0.8097,10.8066,0.0238,0.2334,0.0801,0.6627,0.3246,3.3162,0.8898,11.4693,,,0.0238,0.2334,0.0801,0.6627
088001,,7.6392,7.7306,0.3725,0.2574,7.2596,7.1934,0.3286,0.2181,0.3796,0.5372,0.0439,0.0393,7.6392,7.7306,0.3725,0.2574,,,0.3796,0.5372,0.0439,0.0393
088002,,0.2203,2.9632,8.7854,4.0315,0.2135,2.8945,7.9178,3.9746,0.0068,0.0687,0.8676,0.0569,0.2203,2.9632,8.7854,4.0315,,,0.0068,0.0687,0.8676,0.0569
088003,,1.8337,0.7498,0.6326,12.7837,1.4966,0.683,0.6002,12.22,0.3371,0.0668,0.0324,0.5637,1.8337,0.7498,0.6326,12.7837,,,0.3371,0.0668,0.0324,0.5637
088101,,0.9009,10.1197,4.4971,0.4824,0.8809,9.8769,3.8127,0.4296,0.02,0.2428,0.6844,0.0528,0.9009,10.1197,4.4971,0.4824,,,0.02,0.2428,0.6844,0.0528
088102,,0.2895,3.5066,0.4286,11.7749,0.2394,3.2305,0.3885,11.1413,0.0501,0.2761,0.0401,0.6336,0.2895,3.5066,0.4286,11.7749,,,0.0501,0.2761,0.0401,0.6336
088201,,5.5549,1.6422,6.5389,2.2639,5.3745,1.3625,6.3261,1.9369,0.1804,0.2797,0.2128,0.327,5.5549,1.6422,6.5389,2.2639,,,0.1804,0.2797,0.2128,0.327
088202,,13.2991,0.7755,0.2966,1.6288,12.6312,0.7535,0.2757,1.3396,0.6679,0.022,0.0209,0.2892,13.2991,0.7755,0.2966,1.6288,,,0.6679,0.022,0.0209,0.2892
088301,,3.3028,0.7824,9.6862,2.2284,2.5764,0.7051,9.5432,2.1752,0.7264,0.0773,0.143,0.0532,3.3028,0.7824,9.6862,2.2284,,,0.7264,0.0773,0.143,0.0532
088302,,0.1206,0.0375,4.4477,11.3945,0.1083,0.0341,3.8475,11.0104,0.0123,0.0034,0.6002,0.3841,0.1206,0.0375,4.4477,11.3945,,,0.0123,0.0034,0.6002,0.3841
088303,,0.6683,0.4827,13.0976,1.7514,0.6227,0.4437,12.2633,1.6703,0.0456,0.039,0.8343,0.0811,0.6683,0.4827,13.0976,1.7514,,,0.0456,0.039,0.8343,0.0811
088401,,0.9911,1.8186,1.9668,11.2234,0.8514,1.5609,1.6592,10.9284,0.1397,0.2577,0.3076,0.295,0.9911,1.8186,1.9668,11.2234,,,0.1397,0.2577,0.3076,0.295
088402,,0.0238,15.7443,0.1451,0.0867,0.0188,14.7719,0.1287,0.0806,0.005,0.9724,0.0164,0.0061,0.0238,15.7443,0.1451,0.0867,,,0.005,0.9724,0.0164,0.0061
088501,,1.5339,0.6486,12.9863,0.8313,1.3918,0.5927,12.3694,0.6463,0.1421,0.0559,0.6169,0.185,1.5339,0.6486,12.9863,0.8313,,,0.1421,0.0559,0.6169,0.185
088502,,6.4114,1.6544,0.4962,7.4381,6.0842,1.609,0.4554,6.8515,0.3272,0.0454,0.0408,0.5866,6.4114,1.6544,0.4962,7.4381,,,0.3272,0.0454,0.0408,0.5866
088503,,0.211,1.2597,14.1229,0.4063,0.1765,0.9922,13.445,0.3862,0.0345,0.2675,0.6779,0.0201,0.211,1.2597,14.1229,0.4063,,,0.0345,0.2675,0.6779,0.0201
088601,,0.2851,1.7359,13.1407,0.8381,0.2424,1.688,12.3715,0.698,0.0427,0.0479,0.7692,0.1401,0.2851,1.7359,13.1407,0.8381,,,0.0427,0.0479,0.7692,0.1401
088602,,3.6147,11.1419,0.586,0.6574,3.4362,10.3959,0.547,0.6209,0.1785,0.746,0.039,0.0365,3.6147,11.1419,0.586,0.6574,,,0.1785,0.746,0.039,0.0365
088603,,2.6052,1.1624,0.8094,11.4234,2.5583,1.1348,0.7813,10.526,0.0469,0.0276,0.0281,0.8974,2.6052,1.1624,0.8094,11.4234,,,0.0469,0.0276,0.0281,0.8974
088701,,15.6047,0.0363,0.1066,0.2524,14.7099,0.0297,0.1004,0.1601,0.8948,0.0066,0.0062,0.0923,15.6047,0.0363,0.1066,0.2524,,,0.8948,0.0066,0.0062,0.0923
088702,,0.2931,1.1737,13.7952,0.7376,0.2903,1.166,12.9061,0.6372,0.0028,0.0077,0.8891,0.1004,0.2931,1.1737,13.7952,0.7376,,,0.0028,0.0077,0.8891,0.1004
088703,,2.8013,3.7717,1.5112,7.9159,2.5588,3.303,1.4461,7.6922,0.2425,0.4687,0.0651,0.2237,2.8013,3.7717,1.5112,7.9159,,,0.2425,0.4687,0.0651,0.2237
